time	plasma_radioactivity	whole_blood_radioactivity	whole_blood_11CO2	plasma_leucine
0.0	0.0	0.0	0.0	151.76
16.5	0.125208	0.0335701	n/a	n/a
27.0	0.2231544	0.022681	n/a	n/a
37.0	5.99918	0.2997037	n/a	n/a
47.5	27.44808	10.60568	n/a	n/a
57.5	59.2925	35.91516	n/a	159.69
67.5	78.5177	51.8851	n/a	n/a
76.0	96.8808	66.2152	n/a	n/a
91.0	118.5628	85.0297	n/a	n/a
100.0	137.455	96.3443	n/a	n/a
109.5	155.474	109.7938	n/a	n/a
118.0	159.5255	126.9951	n/a	148.55
129.0	160.1804	127.4206	0.626225	n/a
143.0	148.0111	118.7552	n/a	n/a
153.0	147.8668	115.551	n/a	n/a
162.0	129.6665	109.9011	n/a	n/a
172.0	113.5456	95.2417	n/a	n/a
181.0	104.525	84.5672	n/a	149.34
191.0	98.1166	79.2651	n/a	n/a
201.0	91.4011	73.8742	n/a	n/a
213.0	77.7074	66.7036	n/a	n/a
224.0	73.3673	58.0715	n/a	n/a
233.5	70.9882	55.9921	n/a	n/a
242.0	67.9986	54.1125	n/a	n/a
253.5	62.0083	49.7465	1.003921	n/a
300.5	53.1246	42.8571	n/a	154.33
345.5	45.547	36.68365	1.323231	n/a
469.5	31.86884	25.54554	1.138712	n/a
591.0	24.5125	20.39255	1.514151	155.82
727.5	20.75996	16.57119	1.722498	n/a
898.5	16.26668	13.62303	1.50183	n/a
1189.5	12.58962	10.36962	1.461019	150.86
1502.0	10.03625	8.87297	1.298367	n/a
1788.5	8.87445	8.34646	1.185998	158.89
2104.0	7.51729	7.9365	1.131904	n/a
2396.0	7.27605	8.04602	1.202019	157.94
3035.0	5.50819	8.51555	1.11777	158.98
3615.5	5.10711	9.04835	1.022939	165.94
4207.5	4.18433	9.31623	0.878306	157.61
4822.0	3.387535	9.81166	0.881414	142.16
5409.0	3.91127	10.18277	0.750212	148.29
