time	plasma_radioactivity	whole_blood_radioactivity	whole_blood_11CO2	plasma_leucine
0.0	0.0	0.0	0.0	91.47
21.5	0.53021	0.1221	n/a	n/a
32.0	32.24476	11.64834	n/a	n/a
43.5	93.0846	55.9218	n/a	n/a
54.0	125.9665	97.2952	n/a	n/a
64.5	154.6045	116.5389	n/a	n/a
74.5	183.2906	140.7998	n/a	n/a
85.0	203.7997	164.9201	n/a	n/a
96.5	214.6481	173.7816	n/a	n/a
107.5	224.812	182.5839	n/a	n/a
116.5	215.895	177.896	n/a	n/a
126.5	247.4967	204.0735	n/a	n/a
136.5	247.9592	208.014	0.83694	n/a
147.0	227.5981	197.6688	n/a	n/a
158.0	177.9478	156.5618	n/a	n/a
168.5	149.8426	129.2151	n/a	n/a
179.5	135.8899	116.5907	n/a	n/a
190.0	125.9813	105.5388	n/a	n/a
199.0	116.9459	100.3847	n/a	n/a
208.0	111.8288	94.8421	n/a	n/a
218.5	106.8893	89.1552	n/a	n/a
228.0	100.5993	86.2359	n/a	n/a
238.5	98.3719	83.3055	n/a	n/a
248.5	93.647	79.6092	n/a	n/a
257.5	88.9073	75.0212	1.75084	n/a
302.5	73.8224	63.1849	n/a	91.47
361.0	59.9548	51.5151	2.00281	n/a
492.5	41.8359	36.42021	2.1941	n/a
606.5	32.72391	28.79377	2.39094	86.62
726.5	27.08918	23.74438	2.26181	n/a
910.0	20.46655	18.68833	2.16154	n/a
1203.0	15.62436	14.59576	1.82114	87.71
1504.5	12.49675	12.69063	1.93103	n/a
1805.0	10.90131	12.21259	1.57768	91.6
2100.5	9.47977	12.43866	1.813	n/a
2406.5	8.71905	12.86231	1.74455	96.7
3008.5	7.19428	14.36007	1.69719	102.97
3607.5	6.05098	15.68467	1.52255	105.14
4223.0	5.16002	16.85609	1.45299	100.62
4796.5	4.52547	17.59609	1.34532	100.97
5402.0	4.53028	18.36162	1.36752	103.73
